deviceId,area,trap_line,code,boxLength,entrance,,,end,internal_baffels,,killtrap,lid_securitys,rebar,pinkTri,box_condition,note,photo,date_reported,volname
,Murchies,BL,BL41,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL42,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL43,,new_style,,,,sainless_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL44,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL45,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL46,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL47,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL48,,new_style,,,,sainless_trap_baffle galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL49,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL50,,new_style,,,,galve_mesh_trap_baffle,,second_trap_different good_design_trigger_bent,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL51,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL52,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL53,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL54,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL55,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL56,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL57,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL58,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent,kea_brackets 65mm_screws,,,A,,,,
,Murchies,BL,BL59,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL60,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL61,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL62,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL63,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,BL,BL64,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch01,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch01r,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch02,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch02r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch03,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch03r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch04,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch04r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch05,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch05r,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch06,,new_style,,,,door_baffle_wooden no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch06r,,new_style,,,,galve_mesh_trap_baffle,,second_trap_different good_design_trigger_bent,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch07,,new_style,,,,one_missing galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch07r,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch08,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch08r,,new_style,,,,galve_mesh_trap_baffle,,second_trap_different good_design_trigger_bent,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch09,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch09r,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch10,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch10r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch11,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch11r,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch12,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch12r,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch13,,infill_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design second_trap_different,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch13r,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch14,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design second_trap_different,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch14r,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch15,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch15r,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,B,,,1xdoc150 replaced 23-May-2020,
,Murchies,CH,Ch16,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch16r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch17,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch18,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch18r,,new_style,,,,galve_mesh_trap_baffle,,faulty_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch19,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch19r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,65mm_screws kea_brackets,,,A,,,,
,Murchies,CH,Ch20,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch20r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch21,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch21r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch22,,new_style,,,,door_baffle_wooden no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch22r,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch23,,new_style,,,,door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch23r,,new_style,,,,sainless_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch24,,infill_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch24r,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch25,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch25r,,new_style,,,,galve_mesh_trap_baffle,,faulty_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch26,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch26r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch27,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch27a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch28,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch28r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch29,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch29r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch30,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch30r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch31,,new_style,,,,door_baffle_wooden no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch31r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,65mm_screws kea_brackets,,,A,,,,
,Murchies,CH,Ch32,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch32r,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch33,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,CH,Ch34r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch35,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch35r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch36,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,CH,Ch36r,,new_style,,,,galve_mesh_trap_baffle,,good_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,CH,Ch37r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch38,,new_style,,,,door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch39,,infill_style,,,,door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch40,,infill_style,,,,door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch41,,infill_style,,,,door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch42,,infill_style,,,,door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch43,,infill_style,,,,door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CH,Ch44,,infill_style,,,,door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp01,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp02,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp03,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets shortscrews,,,A,,,,
,Murchies,CP,Cp04,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets shortscrews,,,A,,,,
,Murchies,CP,Cp06,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets shortscrews,,,A,,,,
,Murchies,CP,Cp07,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets shortscrews,,,A,,,,
,Murchies,CP,Cp08,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets shortscrews,,,A,,,,
,Murchies,CP,Cp09,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp10,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp11,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp12,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp13,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp14,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp15,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp16,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp17,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp18,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp19,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp21,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp22,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp23,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp24,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp25,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp26,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp27,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp28,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp29,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp30,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp31,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp32,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp33,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp34,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp35,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp36,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp37,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp38,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp39,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp40,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp41,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp42,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp43,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp44,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp45,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp46,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp47,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp48,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp49,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp50,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp51,,missing,,,,,,,,,,,,,,
,Murchies,CP,Cp52,,closed,,,,,,,,,,,,,,
,Murchies,CP,Cp53,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp54,,new_style,,,,stainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp55,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp56,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,added 1x baffle May2020,,
,Murchies,CP,Cp57,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp58,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp59,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,CP,Cp60,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db01,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db01a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db02,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db02a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db03,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db03a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db04,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db04a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db05,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db05a,,infill_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db06,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design second_trap_different,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db06a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db07,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db07a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db08,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db08a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db09,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db09a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db10,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db10a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db11,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db11a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db12,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db12a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db13,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db13a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db14,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,DB,Db14a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db15,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db15a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db16,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db16a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,DB,Db17,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
